algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,privileged-accuracy,non-privileged-accuracy,sensitive-attr-accuracy,non-privileged-accuracy_over_privileged-accuracy,sensitive-attr-accuracyRatio,diff:privileged-accuracytonon-privileged-accuracy,sensitive-attr-accuracyDiff,privileged-TPR,non-privileged-TPR,sensitive-attr-TPR,non-privileged-TPR_over_privileged-TPR,sensitive-attr-TPRRatio,diff:privileged-TPRtonon-privileged-TPR,sensitive-attr-TPRDiff,privileged-TNR,non-privileged-TNR,sensitive-attr-TNR,non-privileged-TNR_over_privileged-TNR,sensitive-attr-TNRRatio,diff:privileged-TNRtonon-privileged-TNR,sensitive-attr-TNRDiff,privileged-FPR,non-privileged-FPR,sensitive-attr-FPR,non-privileged-FPR_over_privileged-FPR,sensitive-attr-FPRRatio,diff:privileged-FPRtonon-privileged-FPR,sensitive-attr-FPRDiff,privileged-FNR,non-privileged-FNR,sensitive-attr-FNR,non-privileged-FNR_over_privileged-FNR,sensitive-attr-FNRRatio,diff:privileged-FNRtonon-privileged-FNR,sensitive-attr-FNRDiff,privileged-calibration+,non-privileged-calibration+,sensitive-attr-calibration+,non-privileged-calibration+_over_privileged-calibration+,sensitive-attr-calibration+Ratio,diff:privileged-calibration+tonon-privileged-calibration+,sensitive-attr-calibration+Diff,privileged-calibration-,non-privileged-calibration-,sensitive-attr-calibration-,non-privileged-calibration-_over_privileged-calibration-,sensitive-attr-calibration-Ratio,diff:privileged-calibration-tonon-privileged-calibration-,sensitive-attr-calibration-Diff
GaussianNB,,0,0.9850746268656716,0.5,1.0,0.75,0.701729465267237,0.0,1.0,0.9655172413793104,0.9655172413793104,1.0,0.9827586206896552,1.0357142857142856,1.0357142857142856,1.0344827586206895,1.0344827586206895,0.5,0.0,0.25,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03571428571428571,0.0,0.017857142857142856,0.0,1.0,0.9642857142857143,0.9642857142857143
GaussianNB,,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8928571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,2,0.9701492537313433,0.5,1.0,0.75,0.6961432213383857,0.0,1.0,0.9411764705882353,0.9411764705882353,1.0,0.9705882352941176,1.0625,1.0625,1.0588235294117647,1.0588235294117647,0.5,0.0,0.25,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.0,0.03125,0.0,1.0,0.9375,0.9375
GaussianNB,,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,4,0.9850746268656716,0.5,1.0,0.75,0.701729465267237,0.0,1.0,0.9655172413793104,0.9655172413793104,1.0,0.9827586206896552,1.0357142857142856,1.0357142857142856,1.0344827586206895,1.0344827586206895,0.5,0.0,0.25,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03571428571428571,0.0,0.017857142857142856,0.0,1.0,0.9642857142857143,0.9642857142857143
GaussianNB,,5,0.9701492537313433,0.5,1.0,0.75,0.6961432213383857,0.0,1.0,0.9375,0.9375,1.0,0.96875,1.0666666666666667,1.0666666666666667,1.0625,1.0625,0.5,0.0,0.25,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.0,0.03333333333333333,0.0,1.0,0.9333333333333333,0.9333333333333333
GaussianNB,,6,1.0,1.0,1.0,1.0,1.0,0.6964285714285714,0.6964285714285714,0.9844322344322345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GaussianNB,,7,0.9701492537313433,0.3333333333333333,1.0,0.6666666666666666,0.5685352436149612,0.0,1.0,1.0277777777777777,0.9354838709677419,1.0,0.967741935483871,1.0689655172413794,1.0689655172413794,1.064516129032258,1.064516129032258,0.0,1.0,0.5,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06451612903225806,0.0,0.03225806451612903,0.0,1.0,0.935483870967742,0.935483870967742
GaussianNB,,8,0.9552238805970149,0.25,1.0,0.625,0.4885042104591972,0.0,1.0,1.0285714285714285,0.90625,1.0,0.953125,1.103448275862069,1.103448275862069,1.09375,1.09375,0.0,1.0,0.5,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09375,0.0,0.046875,0.0,1.0,0.90625,0.90625
GaussianNB,,9,0.9701492537313433,0.3333333333333333,1.0,0.6666666666666666,0.5685352436149612,0.0,1.0,0.9743589743589743,0.9487179487179487,1.0,0.9743589743589743,1.0540540540540542,1.0540540540540542,1.0512820512820513,1.0512820512820513,0.3333333333333333,0.0,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,1.0,0.8333333333333334,1.4999999999999998,1.4999999999999998,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.0,0.02631578947368421,0.0,1.0,0.9473684210526316,0.9473684210526316
LR,,0,0.9850746268656716,0.5,1.0,0.75,0.701729465267237,0.0,1.0,0.9655172413793104,0.9655172413793104,1.0,0.9827586206896552,1.0357142857142856,1.0357142857142856,1.0344827586206895,1.0344827586206895,0.5,0.0,0.25,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03571428571428571,0.0,0.017857142857142856,0.0,1.0,0.9642857142857143,0.9642857142857143
LR,,1,0.9701492537313433,0.3333333333333333,1.0,0.6666666666666666,0.5685352436149612,0.0,1.0,0.9642857142857143,0.9285714285714286,1.0,0.9642857142857143,1.0769230769230769,1.0769230769230769,1.0714285714285714,1.0714285714285714,0.3333333333333333,0.0,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,1.0,0.8333333333333334,1.4999999999999998,1.4999999999999998,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07407407407407407,0.0,0.037037037037037035,0.0,1.0,0.9259259259259259,0.9259259259259259
LR,,2,0.9552238805970149,0.25,1.0,0.625,0.4885042104591972,0.0,1.0,0.9705882352941176,0.9117647058823529,1.0,0.9558823529411764,1.096774193548387,1.096774193548387,1.0882352941176472,1.0882352941176472,0.25,0.0,0.125,0.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.875,1.3333333333333333,1.3333333333333333,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.0,0.045454545454545456,0.0,1.0,0.9090909090909091,0.9090909090909091
LR,,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
LR,,4,0.9701492537313433,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.9310344827586207,1.0,0.9655172413793103,1.0740740740740742,1.0740740740740742,1.0689655172413794,1.0689655172413794,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06896551724137931,0.0,0.034482758620689655,0.0,1.0,0.9310344827586207,0.9310344827586207
LR,,5,0.9552238805970149,0.25,1.0,0.625,0.4885042104591972,0.0,1.0,0.96875,0.90625,1.0,0.953125,1.103448275862069,1.103448275862069,1.09375,1.09375,0.25,0.0,0.125,0.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.875,1.3333333333333333,1.3333333333333333,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0967741935483871,0.0,0.04838709677419355,0.0,1.0,0.9032258064516129,0.9032258064516129
LR,,6,0.9850746268656716,0.6666666666666666,1.0,0.8333333333333333,0.8101914936669333,1.3928571428571428,1.3928571428571428,1.01007326007326,0.9743589743589743,1.0,0.9871794871794872,1.0263157894736843,1.0263157894736843,1.0256410256410255,1.0256410256410255,0.5,1.0,0.75,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.25,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02631578947368421,0.0,0.013157894736842105,0.0,1.0,0.9736842105263158,0.9736842105263158
LR,,7,0.9701492537313433,0.3333333333333333,1.0,0.6666666666666666,0.5685352436149612,0.0,1.0,1.0277777777777777,0.9354838709677419,1.0,0.967741935483871,1.0689655172413794,1.0689655172413794,1.064516129032258,1.064516129032258,0.0,1.0,0.5,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06451612903225806,0.0,0.03225806451612903,0.0,1.0,0.935483870967742,0.935483870967742
LR,,8,0.9402985074626866,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.90625,0.9714285714285714,0.9388392857142858,1.0719211822660097,1.0719211822660097,1.0651785714285715,1.0651785714285715,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09375,0.02857142857142857,0.061160714285714284,0.30476190476190473,0.30476190476190473,0.9348214285714286,0.9348214285714286
LR,,9,0.9701492537313433,0.3333333333333333,1.0,0.6666666666666666,0.5685352436149612,0.0,1.0,0.9743589743589743,0.9487179487179487,1.0,0.9743589743589743,1.0540540540540542,1.0540540540540542,1.0512820512820513,1.0512820512820513,0.3333333333333333,0.0,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,1.0,0.8333333333333334,1.4999999999999998,1.4999999999999998,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.0,0.02631578947368421,0.0,1.0,0.9473684210526316,0.9473684210526316
DecisionTree,,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9310344827586207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8928571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,2,0.9850746268656716,0.75,1.0,0.875,0.85923294280422,0.0,1.0,0.9117647058823529,0.9705882352941176,1.0,0.9852941176470589,1.0303030303030303,1.0303030303030303,1.0294117647058822,1.0294117647058822,0.75,0.0,0.375,0.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.625,4.0,4.0,1.75,1.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03225806451612903,0.0,0.016129032258064516,0.0,1.0,0.967741935483871,0.967741935483871
DecisionTree,,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9310344827586207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,6,1.0,1.0,1.0,1.0,1.0,0.6964285714285714,0.6964285714285714,0.9844322344322345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,7,0.9850746268656716,0.6666666666666666,1.0,0.8333333333333333,0.8101914936669333,0.861111111111111,0.861111111111111,0.9955197132616488,0.967741935483871,1.0,0.9838709677419355,1.0333333333333332,1.0333333333333332,1.032258064516129,1.032258064516129,0.5,1.0,0.75,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.25,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03333333333333333,0.0,0.016666666666666666,0.0,1.0,0.9666666666666667,0.9666666666666667
DecisionTree,,8,1.0,1.0,1.0,1.0,1.0,0.30476190476190473,0.30476190476190473,0.9348214285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,9,0.9850746268656716,0.6666666666666666,1.0,0.8333333333333333,0.8101914936669333,0.0,1.0,0.9487179487179487,0.9743589743589743,1.0,0.9871794871794872,1.0263157894736843,1.0263157894736843,1.0256410256410255,1.0256410256410255,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,1.0,0.6666666666666667,2.9999999999999996,2.9999999999999996,1.6666666666666665,1.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02702702702702703,0.0,0.013513513513513514,0.0,1.0,0.972972972972973,0.972972972972973
Feldman-SVM,lambda=1.0,0,0.9701492537313433,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.9310344827586207,1.0,0.9655172413793103,1.0740740740740742,1.0740740740740742,1.0689655172413794,1.0689655172413794,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06896551724137931,0.0,0.034482758620689655,0.0,1.0,0.9310344827586207,0.9310344827586207
Feldman-SVM,lambda=1.0,1,0.9552238805970149,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.8928571428571429,1.0,0.9464285714285714,1.1199999999999999,1.1199999999999999,1.1071428571428572,1.1071428571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10714285714285714,0.0,0.05357142857142857,0.0,1.0,0.8928571428571429,0.8928571428571429
Feldman-SVM,lambda=1.0,2,0.9402985074626866,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.8823529411764706,1.0,0.9411764705882353,1.1333333333333333,1.1333333333333333,1.1176470588235294,1.1176470588235294,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11764705882352941,0.0,0.058823529411764705,0.0,1.0,0.8823529411764706,0.8823529411764706
