age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
53,Private,142791,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,<=50K
44,Private,128354,Masters,14,Divorced,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,<=50K
41,State-gov,100722,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,United-States,<=50K
29,Private,262446,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
25,Private,32275,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
47,Private,51835,Prof-school,15,Married-civ-spouse,Tech-support,Own-child,White,Male,0,1902,60,Philippines,>50K
50,Federal-gov,243357,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
47,Self-emp-inc,109020,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K
43,Private,230315,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,37,United-States,>50K
46,Private,210926,Bachelors,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37,Mexico,<=50K
35,Private,56179,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37,Puerto-Rico,<=50K
41,Private,145434,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,<=50K
30,Private,185413,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,37,United-States,<=50K
30,Private,59474,Bachelors,13,Divorced,Sales,Husband,White,Male,2407,0,37,United-States,<=50K
48,Private,147638,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,<=50K
42,Private,116084,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,41,United-States,>50K
29,Private,104704,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,53,United-States,<=50K
36,Private,153048,Some-college,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,37,United-States,<=50K
28,Private,183175,12th,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,169846,HS-grad,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,>50K
49,Self-emp-inc,188626,Some-college,10,Never-married,Exec-managerial,Husband,White,Male,0,0,46,United-States,>50K
19,Private,100605,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,29,United-States,<=50K
31,Private,309974,Bachelors,13,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
29,Self-emp-not-inc,160107,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,64,United-States,>50K
23,Private,206351,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,37,United-States,<=50K
79,Private,123780,Some-college,10,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,18,United-States,<=50K
27,Private,208506,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,37,United-States,<=50K
40,Private,31438,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,37,United-States,<=50K
18,Private,309634,11th,7,Never-married,Sales,Own-child,White,Female,0,0,22,United-States,<=50K
31,Local-gov,124959,Some-college,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,37,United-States,<=50K
18,Private,433665,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,27,United-States,<=50K
52,Private,267426,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37,Cuba,<=50K
46,Private,51618,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
59,Private,157446,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K
44,Private,343591,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,14084,0,40,United-States,>50K
53,Private,346253,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
49,Local-gov,259510,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States,>50K
33,Private,198203,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,United-States,<=50K
30,Private,53684,9th,5,Never-married,Sales,Not-in-family,White,Male,0,0,37,United-States,<=50K
43,Federal-gov,410867,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
57,Private,241998,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States,<=50K
37,Private,286730,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
28,Private,212563,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,25,United-States,<=50K
34,Local-gov,219155,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,37,United-States,>50K
29,Local-gov,115040,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,46,United-States,<=50K
48,Private,188377,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,55,United-States,>50K
37,Private,198727,Some-college,10,Divorced,Sales,Other-relative,White,Male,0,0,44,United-States,>50K
48,Private,171095,Assoc-acdm,12,Divorced,Exec-managerial,Wife,White,Female,0,0,40,England,<=50K
32,Federal-gov,241506,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,37,United-States,<=50K
76,Private,123306,Masters,14,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,37,United-States,>50K
44,Private,194772,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K
47,Self-emp-not-inc,149116,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
20,Private,188300,Some-college,10,Never-married,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
29,Private,102470,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,37,United-States,<=50K
32,Self-emp-not-inc,307371,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,37,United-States,>50K
30,Private,191581,11th,7,Never-married,Sales,Own-child,White,Male,0,0,37,United-States,<=50K
31,Local-gov,189265,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,123778,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,37,United-States,<=50K
24,Private,419134,Bachelors,13,Never-married,Sales,Other-relative,White,Male,0,0,37,United-States,<=50K
38,Private,65308,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States,>50K
56,Self-emp-not-inc,325355,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1876,46,Canada,>50K
28,Private,377869,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Female,3908,0,25,United-States,<=50K
36,Private,102864,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
53,Private,95336,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,46,United-States,<=50K
56,Private,292472,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,<=50K
49,Local-gov,193689,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,37,United-States,>50K
55,Private,239663,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,51,United-States,<=50K
22,Private,101812,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,37,United-States,<=50K
21,Private,199915,Some-college,10,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,118303,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
30,Private,77085,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Male,0,0,37,Germany,<=50K
29,State-gov,259323,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,United-States,>50K
19,Private,290740,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,32,United-States,<=50K
47,Private,287828,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,>50K
20,Private,111697,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,1719,28,United-States,<=50K
31,Private,114230,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,37,United-States,>50K
39,Private,355320,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,37,United-States,<=50K
28,Private,69333,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
24,Private,42984,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,1762,40,United-States,<=50K
38,Private,120172,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,32,United-States,<=50K
37,Private,245053,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,<=50K
46,Private,146195,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,Black,Male,0,0,36,United-States,<=50K
38,Federal-gov,124971,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,Iran,>50K
43,Self-emp-not-inc,56920,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
27,Private,163127,Assoc-voc,11,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
20,Private,33865,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,<=50K
49,Private,81973,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,37,United-States,>50K
61,Private,66356,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37,United-States,<=50K
27,Private,232782,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,306639,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,27,United-States,<=50K
45,Private,196584,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,1564,40,United-States,>50K
70,Private,104443,Some-college,10,Never-married,Tech-support,Other-relative,White,Male,0,0,37,United-States,<=50K
31,Private,185814,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,0,0,30,United-States,<=50K
22,Private,173051,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,22,United-States,<=50K
36,Private,108293,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,24,United-States,<=50K
64,Private,178326,11th,7,Never-married,Sales,Husband,White,Male,0,2179,37,United-States,<=50K
47,Local-gov,186009,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,38,Mexico,<=50K
34,Private,198183,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
33,Private,163003,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
21,Private,285730,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,32,United-States,<=50K
48,Private,185041,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,<=50K
23,Private,208999,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,37,United-States,<=50K
71,Self-emp-not-inc,478205,Some-college,10,Separated,Sales,Unmarried,Black,Male,0,1755,2,United-States,<=50K
29,Private,188563,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
42,Private,221324,Bachelors,13,Separated,Other-service,Other-relative,Black,Male,0,0,46,United-States,<=50K
25,Private,252752,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
44,Self-emp-inc,78307,Masters,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
28,Private,88419,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,England,<=50K
45,Self-emp-not-inc,197387,Masters,14,Never-married,Sales,Husband,White,Male,0,0,37,United-States,>50K
36,Private,207157,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
39,Federal-gov,227734,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,<=50K
46,State-gov,101795,Masters,14,Widowed,Sales,Unmarried,White,Male,0,0,37,United-States,<=50K
18,Private,25141,11th,7,Never-married,Exec-managerial,Own-child,White,Male,0,0,14,United-States,<=50K
66,Local-gov,54826,Assoc-voc,11,Separated,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
27,Private,124076,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,1974,37,United-States,<=50K
28,State-gov,173002,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,37,United-States,<=50K
51,Private,95855,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,1944,37,United-States,>50K
27,Private,415520,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,46,United-States,<=50K
28,State-gov,147629,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,0,0,37,United-States,>50K
27,Private,253814,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,United-States,<=50K
21,Private,302845,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,37,United-States,<=50K
34,Private,469454,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,37,United-States,<=50K
18,Private,181655,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,11,United-States,<=50K
33,Private,37250,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
44,Local-gov,178421,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,35,United-States,>50K
43,Private,114580,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,617021,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,41,United-States,<=50K
40,Private,277530,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37,Mexico,>50K
37,Federal-gov,28145,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,>50K
34,Private,293535,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,37,United-States,<=50K
41,Self-emp-not-inc,143129,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,99928,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,<=50K
58,State-gov,108914,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
38,Private,155222,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,28,United-States,<=50K
24,Private,156889,Some-college,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,37,United-States,<=50K
41,Local-gov,511517,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,37,United-States,<=50K
47,Private,120131,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,41,United-States,<=50K
41,Federal-gov,129762,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,22,United-States,<=50K
23,Private,193748,5th-6th,3,Never-married,Transport-moving,Other-relative,White,Male,0,0,37,Mexico,<=50K
36,Private,99065,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37,United-States,<=50K
40,Federal-gov,56795,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,13550,0,55,United-States,>50K
35,Private,137707,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,6849,0,37,United-States,>50K
24,Self-emp-not-inc,32185,Bachelors,9,Never-married,Sales,Not-in-family,White,Male,0,0,37,United-States,<=50K
26,Private,397317,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,40,United-States,<=50K
51,Private,250818,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,46,United-States,>50K
42,Local-gov,254817,Assoc-acdm,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,1340,40,United-States,<=50K
37,State-gov,48211,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
18,Private,140164,11th,7,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
36,Private,128061,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,6849,0,33,United-States,>50K
35,Private,36012,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,55,United-States,<=50K
58,Self-emp-inc,210563,HS-grad,9,Married-civ-spouse,Sales,Unmarried,White,Male,15020,0,35,United-States,>50K
17,Private,65353,11th,7,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,<=50K
44,Local-gov,158685,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,37,United-States,<=50K
37,Private,203334,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,37,United-States,>50K
35,Private,153790,HS-grad,10,Widowed,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
60,Private,85815,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,37,United-States,<=50K
54,Self-emp-inc,124680,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,United-States,>50K
37,Private,618191,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0,55,United-States,>50K
50,Private,313321,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,179985,Bachelors,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,46,Poland,<=50K
45,Private,108741,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
25,Private,245918,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,37,United-States,<=50K
31,Private,194252,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37,United-States,<=50K
90,Private,51008,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,2205,37,United-States,<=50K
54,Private,174395,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,18,United-States,<=50K
53,Local-gov,140359,Preschool,1,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,35,United-States,<=50K
18,Private,243313,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
66,Self-emp-not-inc,165365,HS-grad,9,Divorced,Sales,Husband,White,Male,1409,0,46,United-States,<=50K
75,Private,314209,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,Columbia,<=50K
65,Private,176796,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,520231,11th,7,Separated,Handlers-cleaners,Not-in-family,Black,Male,3674,0,37,United-States,<=50K
41,Private,130408,HS-grad,9,Divorced,Sales,Wife,Black,Female,0,0,38,United-States,<=50K
25,Private,157127,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,<=50K
33,Private,110978,Some-college,10,Divorced,Craft-repair,Other-relative,White,Female,0,0,40,United-States,<=50K
28,Private,76714,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
59,State-gov,259873,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37,United-States,<=50K
40,State-gov,170525,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,<=50K
41,Private,177368,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,Puerto-Rico,>50K
38,Local-gov,114483,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,64,United-States,>50K
23,Private,114955,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,37,United-States,<=50K
40,Private,340939,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,0,0,37,United-States,>50K
41,Self-emp-not-inc,196001,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,United-States,<=50K
24,State-gov,264939,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,46,United-States,<=50K
38,Private,176831,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,1735,37,United-States,<=50K
58,Private,228806,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,41,United-States,>50K
32,Private,183916,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K
40,Private,202733,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,1944,55,United-States,>50K
41,Private,112763,Prof-school,15,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K
42,Private,390781,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Male,0,0,40,United-States,<=50K
59,Local-gov,171328,10th,6,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,0,30,United-States,<=50K
19,Local-gov,26915,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,37,United-States,<=50K
58,Private,250585,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,18,United-States,<=50K
42,Self-emp-not-inc,292307,HS-grad,9,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,37,Cambodia,>50K
20,Private,117789,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
32,Private,172579,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
45,Private,187666,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
50,Private,200192,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37,United-States,<=50K
36,Private,150042,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,97562,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
17,Private,238188,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,11,United-States,<=50K
59,Private,144133,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4064,0,37,United-States,<=50K
