age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
41,State-gov,101549,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
29,Private,266624,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,41,United-States,<=50K
25,Private,31717,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Other,Female,0,0,38,United-States,<=50K
18,Private,219591,HS-grad,8,Divorced,Transport-moving,Unmarried,White,Female,0,0,29,?,<=50K
47,Private,51835,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1651,60,Honduras,<=50K
50,Federal-gov,251585,HS-grad,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K
47,Self-emp-inc,109004,Some-college,8,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,57,United-States,<=50K
43,Private,237993,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,210150,11th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
35,Private,55500,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,Puerto-Rico,<=50K
41,Private,146325,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,46,United-States,<=50K
30,Private,184598,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,38,United-States,<=50K
30,Private,59068,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2387,0,38,United-States,<=50K
32,?,289148,7th-8th,4,Married-spouse-absent,Adm-clerical,Unmarried,White,Male,0,0,38,?,<=50K
48,Private,148138,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,<=50K
42,Private,116632,HS-grad,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
29,Private,105044,Some-college,10,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,55,United-States,<=50K
36,Self-emp-not-inc,153894,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
28,Private,179877,Some-college,10,Divorced,Sales,Own-child,White,Female,0,0,38,United-States,<=50K
53,Private,169846,HS-grad,8,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Self-emp-inc,191681,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
25,Private,196266,Bachelors,10,Never-married,?,Unmarried,White,Male,0,0,38,United-States,<=50K
19,Private,101510,HS-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,32,United-States,<=50K
30,Private,307786,Bachelors,13,Married-civ-spouse,Sales,Own-child,Black,Female,0,0,38,United-States,<=50K
27,Self-emp-not-inc,162298,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K
23,Private,205707,Bachelors,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,<=50K
76,Private,123306,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,18,United-States,<=50K
27,Private,207546,HS-grad,8,Never-married,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K
39,Private,31659,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
65,Private,206365,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
18,Private,307643,Bachelors,7,Never-married,Other-service,Own-child,White,Female,0,0,21,United-States,<=50K
30,Local-gov,124563,7th-8th,4,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,<=50K
18,Private,427952,HS-grad,8,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,29,United-States,<=50K
51,Private,271354,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,Cuba,<=50K
46,Private,50748,HS-grad,8,Married-civ-spouse,Other-service,Wife,White,Female,0,0,38,United-States,<=50K
57,Private,158046,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,<=50K
44,Private,343591,HS-grad,8,Divorced,Craft-repair,Not-in-family,White,Female,4687,0,40,United-States,>50K
52,Private,344157,HS-grad,8,Divorced,Sales,Not-in-family,White,Male,0,0,34,United-States,<=50K
49,Local-gov,268234,HS-grad,8,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,197558,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K
30,Private,53506,Some-college,5,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
43,Private,410867,Bachelors,16,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
56,Private,242517,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,<=50K
37,Private,282579,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,38,United-States,<=50K
28,Private,206088,Assoc-acdm,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,25,United-States,<=50K
30,Private,117357,HS-grad,8,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,1573,34,?,<=50K
33,Local-gov,226296,Bachelors,13,Never-married,?,Husband,White,Male,0,0,40,United-States,<=50K
29,Local-gov,115244,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States,<=50K
48,Self-emp-not-inc,191277,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1651,60,United-States,<=50K
36,Private,202683,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,48,United-States,<=50K
48,Private,168656,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,38,England,<=50K
32,Federal-gov,242089,HS-grad,8,Never-married,Other-service,Own-child,Black,Male,0,0,38,United-States,<=50K
76,Private,124191,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,198282,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4934,0,60,United-States,<=50K
47,Self-emp-not-inc,147596,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,<=50K
20,Private,184833,Some-college,10,Separated,Tech-support,Not-in-family,White,Male,0,0,38,United-States,<=50K
29,Local-gov,103110,HS-grad,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,<=50K
30,Self-emp-inc,317660,HS-grad,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,2977,0,40,United-States,<=50K
17,Self-emp-inc,302438,10th,6,Never-married,?,Husband,White,Female,34095,0,32,United-States,<=50K
30,Private,190763,7th-8th,7,Never-married,Handlers-cleaners,Husband,White,Male,0,0,38,United-States,<=50K
30,Local-gov,186009,HS-grad,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,<=50K
42,Private,123306,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
24,Private,416338,Bachelors,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,38,United-States,<=50K
37,Private,64101,Some-college,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,335605,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,Male,0,1617,50,United-States,<=50K
28,Private,371089,HS-grad,10,Married-civ-spouse,Sales,Wife,White,Female,3942,0,25,United-States,<=50K
36,Private,102610,HS-grad,8,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,38,United-States,<=50K
52,Private,95654,12th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
55,Self-emp-inc,299153,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
49,Local-gov,197371,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
54,Private,240013,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,53,United-States,<=50K
21,Private,102510,Assoc-voc,8,Never-married,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
21,Private,195532,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Female,0,0,38,United-States,<=50K
39,Private,118352,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States,<=50K
30,Private,77143,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,Black,Male,0,0,38,Germany,<=50K
27,State-gov,267989,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
19,Private,297396,HS-grad,10,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,0,0,34,United-States,<=50K
47,Private,287828,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K
20,Private,110954,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,1719,27,United-States,<=50K
29,Private,114937,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
35,Federal-gov,127671,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
39,Private,358753,Masters,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,<=50K
28,Private,69621,Assoc-acdm,12,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,57,United-States,<=50K
24,Private,41381,HS-grad,8,Divorced,Farming-fishing,Husband,White,Male,0,1741,38,United-States,<=50K
38,Self-emp-not-inc,119891,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,34,United-States,<=50K
37,Private,246440,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
46,Private,145139,Assoc-acdm,12,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,35,United-States,<=50K
37,Private,125933,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
43,Self-emp-not-inc,56026,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,57,United-States,<=50K
27,Private,161016,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,34,United-States,<=50K
20,Private,33842,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,<=50K
49,Private,80249,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
59,Self-emp-inc,66473,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
27,Private,225507,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Female,0,0,38,United-States,<=50K
19,Private,314819,Some-college,10,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,29,Mexico,<=50K
45,Private,196584,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,1138,40,United-States,<=50K
68,Private,104830,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,38,United-States,<=50K
30,Private,182629,HS-grad,8,Married-civ-spouse,Transport-moving,Unmarried,Black,Female,0,0,29,United-States,<=50K
21,Private,172425,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,United-States,<=50K
36,Private,107314,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,Female,0,0,24,United-States,<=50K
62,Private,177761,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2163,38,United-States,<=50K
43,?,171807,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,38,United-States,<=50K
47,Local-gov,182757,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,37,United-States,<=50K
34,Private,193451,HS-grad,8,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
33,Private,160942,Bachelors,13,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,38,Philippines,<=50K
21,Private,291518,HS-grad,8,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,34,United-States,<=50K
52,?,252903,HS-grad,8,Divorced,?,Not-in-family,White,Male,0,0,45,United-States,<=50K
48,Private,184128,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
23,Private,208137,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,<=50K
69,Self-emp-not-inc,472166,Bachelors,10,Never-married,Sales,Husband,Black,Male,0,1844,2,United-States,<=50K
29,Private,187728,Some-college,8,Divorced,Craft-repair,Unmarried,White,Male,0,0,57,United-States,<=50K
42,Private,221252,Bachelors,13,Never-married,Prof-specialty,Other-relative,Black,Male,0,0,48,United-States,<=50K
66,?,36851,HS-grad,2,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,18,United-States,<=50K
25,Local-gov,244856,HS-grad,8,Never-married,Prof-specialty,Unmarried,White,Female,0,0,38,United-States,<=50K
44,Self-emp-inc,78383,Masters,14,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,38,United-States,<=50K
28,Private,88368,HS-grad,8,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,38,England,<=50K
45,Self-emp-not-inc,201080,Bachelors,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,201737,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,38,Mexico,<=50K
39,Federal-gov,227794,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,State-gov,102476,Masters,14,Married-civ-spouse,Protective-serv,Unmarried,White,Male,0,0,38,United-States,<=50K
18,Private,24982,HS-grad,7,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,<=50K
64,Local-gov,54229,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,18,United-States,<=50K
27,Private,123440,HS-grad,8,Married-civ-spouse,Other-service,Wife,White,Male,0,2001,38,United-States,<=50K
28,State-gov,172403,HS-grad,8,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,<=50K
51,Private,95149,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1672,40,United-States,>50K
27,Private,413648,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,<=50K
26,State-gov,149624,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,246104,HS-grad,8,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,25,United-States,<=50K
21,Private,311194,HS-grad,8,Divorced,Craft-repair,Own-child,Black,Male,0,0,38,United-States,<=50K
34,Private,462890,HS-grad,8,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,0,0,38,United-States,<=50K
18,Private,180884,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,10,United-States,<=50K
33,Private,36077,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
44,Private,181344,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,38,United-States,<=50K
43,Private,114228,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
30,Private,598802,Some-college,10,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,43,United-States,<=50K
39,Private,286370,7th-8th,3,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,40,Mexico,<=50K
36,Federal-gov,29054,Some-college,10,Never-married,Adm-clerical,Husband,White,Male,0,0,42,United-States,<=50K
34,Private,301227,Assoc-voc,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,38,United-States,<=50K
41,Self-emp-not-inc,141896,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,<=50K
52,Private,133917,Bachelors,13,Divorced,?,Not-in-family,White,Male,0,0,48,United-States,<=50K
30,Private,99928,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,48,United-States,<=50K
58,State-gov,109567,7th-8th,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
38,Private,153602,Some-college,10,Divorced,Machine-op-inspct,Husband,Black,Male,0,0,27,United-States,<=50K
24,Private,157541,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
41,Local-gov,514033,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,38,United-States,<=50K
47,Private,119859,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States,<=50K
41,Federal-gov,128798,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,24,United-States,<=50K
23,Private,192838,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,<=50K
36,Private,99385,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,<=50K
39,Federal-gov,56795,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,4416,0,55,United-States,<=50K
34,Private,138992,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,2829,0,40,United-States,<=50K
24,Self-emp-not-inc,32244,Some-college,8,Divorced,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
26,Private,387068,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,1844,38,United-States,<=50K
19,Self-emp-not-inc,168262,HS-grad,8,Never-married,?,Not-in-family,White,Male,0,0,38,Italy,<=50K
51,Private,259323,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
42,Local-gov,247115,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,1258,38,United-States,<=50K
37,State-gov,46704,HS-grad,8,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,34,United-States,<=50K
18,Private,138970,Some-college,7,Never-married,Sales,Own-child,White,Male,0,0,38,United-States,<=50K
35,Private,128757,HS-grad,13,Married-civ-spouse,Other-service,Husband,Black,Male,2829,0,36,United-States,<=50K
35,State-gov,35245,HS-grad,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,57,United-States,<=50K
58,Self-emp-not-inc,210563,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Female,4934,0,35,United-States,<=50K
17,Private,65372,HS-grad,7,Never-married,Sales,Husband,White,Male,0,0,10,United-States,<=50K
44,Local-gov,159313,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,38,United-States,<=50K
36,Private,208358,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
35,Private,152292,Some-college,10,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,38,United-States,<=50K
58,Private,85812,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K
54,Self-emp-inc,125417,7th-8th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
36,Private,635913,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,60,United-States,<=50K
49,Private,311350,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,United-States,<=50K
38,Private,179285,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,Poland,<=50K
45,Private,108658,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States,<=50K
25,Private,247187,Bachelors,6,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,<=50K
30,Private,193172,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,38,United-States,<=50K
62,Private,184102,Some-college,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,<=50K
90,Private,51025,Some-college,8,Never-married,Exec-managerial,Husband,Black,Male,0,2206,38,United-States,<=50K
53,Private,174032,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,18,United-States,<=50K
52,Local-gov,139057,Preschool,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,34,United-States,<=50K
18,Private,236523,HS-grad,8,Never-married,Sales,Own-child,White,Female,0,0,38,United-States,<=50K
58,?,23778,Some-college,6,Married-civ-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,9,United-States,<=50K
64,Self-emp-not-inc,165315,HS-grad,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,1409,0,48,United-States,<=50K
73,Private,311949,Assoc-voc,11,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,18,United-States,<=50K
63,Private,174215,HS-grad,8,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,<=50K
35,Private,533147,HS-grad,7,Divorced,Machine-op-inspct,Not-in-family,Black,Male,3674,0,38,United-States,<=50K
41,Private,128567,HS-grad,8,Married-civ-spouse,Sales,Not-in-family,Black,Male,0,0,37,United-States,<=50K
25,Private,157640,9th,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,110402,Assoc-voc,10,Married-civ-spouse,Craft-repair,Wife,Other,Female,0,0,38,United-States,<=50K
26,Private,74966,Some-college,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K
57,State-gov,263338,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
39,State-gov,168211,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,37,United-States,<=50K
41,Private,180138,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Iran,<=50K
37,Local-gov,115076,HS-grad,14,Widowed,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
