age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
29,Private,255406,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37,United-States,<=50K
25,Private,32275,11th,10,Married-civ-spouse,Exec-managerial,Unmarried,Other,Male,0,0,40,United-States,<=50K
18,Private,226956,HS-grad,9,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,30,?,<=50K
47,Private,51835,Prof-school,15,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,1902,60,Honduras,>50K
50,Federal-gov,236977,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,47,United-States,<=50K
47,Local-gov,108183,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,51,United-States,<=50K
43,Private,224215,Some-college,10,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,0,35,United-States,>50K
46,Private,206291,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,Mexico,<=50K
35,Private,55929,Assoc-voc,11,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,35,Puerto-Rico,<=50K
41,Private,144116,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,41,United-States,<=50K
30,Private,183041,HS-grad,9,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,4934,0,35,United-States,<=50K
30,Private,59496,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,White,Male,2387,0,35,United-States,<=50K
32,?,276559,7th-8th,4,Married-spouse-absent,?,Not-in-family,White,Male,0,0,35,?,<=50K
48,Private,146497,Bachelors,9,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
42,Private,115422,HS-grad,16,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,>50K
29,Private,103651,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,50,United-States,<=50K
36,Private,151506,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
28,Private,183175,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,169846,HS-grad,9,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,>50K
49,Self-emp-inc,186266,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,43,United-States,>50K
25,?,193895,Some-college,10,Never-married,?,Own-child,White,Male,0,0,35,United-States,<=50K
19,Private,99478,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,27,United-States,<=50K
31,Private,309974,Bachelors,13,Separated,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
29,Private,158506,Some-college,13,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
23,Private,202286,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K
79,Private,123218,Some-college,10,Separated,Prof-specialty,Other-relative,White,Male,0,0,17,United-States,<=50K
27,Private,204277,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
40,Private,30575,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
67,?,203126,10th,6,Never-married,?,Husband,White,Male,0,0,2,United-States,<=50K
18,Private,309634,11th,7,Never-married,Tech-support,Own-child,White,Male,0,0,22,United-States,<=50K
31,Local-gov,124356,7th-8th,4,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,35,United-States,<=50K
18,Private,423616,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
52,Private,259612,Bachelors,13,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,35,Cuba,<=50K
46,Private,51618,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
59,Private,155761,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,41,United-States,<=50K
44,Private,343591,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,14084,0,40,United-States,>50K
53,Private,346253,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
49,Local-gov,252813,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0,0,35,United-States,>50K
33,Private,195184,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,United-States,<=50K
30,Private,53209,9th,5,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
43,Federal-gov,410867,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
57,Private,235986,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50K
37,Private,286730,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,212563,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,25,United-States,<=50K
30,Private,117747,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,0,1573,35,?,<=50K
34,Local-gov,213726,Bachelors,13,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,35,United-States,<=50K
29,Local-gov,114345,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,43,United-States,<=50K
48,Private,185814,HS-grad,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,1876,51,United-States,>50K
37,Private,195612,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,41,United-States,>50K
48,Private,171095,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,England,<=50K
32,Federal-gov,235431,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K
76,Private,122540,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,>50K
44,Private,191782,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,15024,0,51,United-States,<=50K
47,Self-emp-not-inc,149116,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
20,Private,188300,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,101481,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
32,Self-emp-inc,299090,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,7688,0,35,United-States,<=50K
17,?,304873,10th,6,Never-married,Exec-managerial,Own-child,White,Male,34095,0,32,United-States,<=50K
30,Private,188861,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
31,Local-gov,189265,HS-grad,9,Never-married,Adm-clerical,Wife,White,Male,0,0,40,United-States,<=50K
42,Private,123207,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
24,Private,408773,Bachelors,13,Never-married,Sales,Other-relative,White,Male,0,0,35,United-States,<=50K
38,Private,64875,Some-college,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
56,Self-emp-not-inc,317702,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,1848,43,Canada,>50K
28,Private,377869,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Female,4064,0,25,United-States,<=50K
36,Private,102864,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,94477,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,43,United-States,<=50K
56,Private,284078,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,43,United-States,<=50K
49,Local-gov,190964,Assoc-voc,11,Never-married,Craft-repair,Own-child,Black,Male,0,0,35,United-States,>50K
55,Private,233533,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,48,United-States,<=50K
22,Private,100820,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
21,Private,199915,Some-college,10,Widowed,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,117628,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,51,United-States,<=50K
30,Private,76878,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Male,0,0,35,Germany,<=50K
29,State-gov,252292,12th,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,43,United-States,<=50K
19,Private,282913,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States,<=50K
47,Private,287828,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
20,Private,111697,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,1719,28,United-States,<=50K
31,Private,113390,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
35,?,127943,HS-grad,9,Married-civ-spouse,?,Not-in-family,White,Male,0,0,35,United-States,<=50K
39,Private,348491,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,35,United-States,<=50K
28,Private,69491,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,60,United-States,<=50K
24,Private,43323,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,1762,40,United-States,<=50K
38,Self-emp-not-inc,119522,HS-grad,9,Married-civ-spouse,?,Unmarried,White,Male,4386,0,30,United-States,<=50K
37,Private,238582,Bachelors,13,Married-civ-spouse,Sales,Own-child,White,Male,0,0,43,United-States,<=50K
46,Private,146195,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Black,Male,0,0,36,United-States,<=50K
38,Federal-gov,124436,Some-college,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
43,Self-emp-not-inc,56658,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0,0,51,United-States,<=50K
27,Private,163127,Assoc-voc,11,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,35,United-States,<=50K
20,Private,33300,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,17,United-States,<=50K
49,Private,81859,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,>50K
61,Self-emp-inc,65868,HS-grad,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,35,United-States,<=50K
27,Private,232782,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,298717,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,25,Mexico,<=50K
45,Private,196584,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,1564,40,United-States,>50K
70,Private,103459,Some-college,10,Never-married,Tech-support,Other-relative,White,Male,0,0,35,United-States,<=50K
31,Private,185814,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,30,United-States,<=50K
22,Private,170850,Some-college,10,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,20,United-States,<=50K
36,Private,108293,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
64,Private,176227,11th,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,2179,35,United-States,<=50K
43,?,174662,Some-college,10,Married-spouse-absent,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Local-gov,186009,Bachelors,10,Divorced,?,Not-in-family,White,Male,0,0,38,Mexico,<=50K
34,Private,198183,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,163003,Bachelors,13,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
21,Private,278188,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,United-States,<=50K
52,?,237819,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,0,39,United-States,<=50K
48,Private,182661,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,204596,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
71,Self-emp-not-inc,469572,Some-college,10,Separated,Sales,Unmarried,Black,Male,0,1740,2,United-States,<=50K
29,Private,186213,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,51,United-States,<=50K
42,Private,216042,Bachelors,13,Separated,Other-service,Other-relative,Black,Male,0,0,43,United-States,<=50K
68,Private,38317,1st-4th,2,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
25,Private,252752,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Self-emp-inc,78374,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
28,Private,88419,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,England,<=50K
45,Self-emp-not-inc,194231,Masters,14,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,35,United-States,>50K
36,Private,207157,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,40,Mexico,<=50K
39,Federal-gov,221603,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,36,United-States,<=50K
46,State-gov,100800,Masters,14,Widowed,Tech-support,Unmarried,White,Male,0,0,35,United-States,<=50K
18,Private,24721,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,13,United-States,<=50K
66,Local-gov,54826,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
27,Private,123429,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,1902,35,United-States,<=50K
28,State-gov,170786,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
51,Private,95165,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1887,35,United-States,<=50K
27,Private,406078,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,43,United-States,<=50K
28,State-gov,146460,Bachelors,13,Divorced,Prof-specialty,Other-relative,White,Male,0,0,35,United-States,>50K
27,Private,253814,HS-grad,9,Married-spouse-absent,Sales,Own-child,White,Male,0,0,25,United-States,<=50K
21,Private,294395,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Male,0,0,35,United-States,<=50K
34,Private,456661,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,<=50K
18,Private,179008,Bachelors,9,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
33,Private,36956,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,57,United-States,<=50K
44,Local-gov,176335,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,33,United-States,<=50K
43,Private,114580,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,628797,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,39,United-States,<=50K
40,Private,269455,7th-8th,4,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,35,Mexico,<=50K
37,Federal-gov,27653,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,36,United-States,>50K
34,Private,285263,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,35,United-States,<=50K
41,Self-emp-not-inc,143129,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,?,135105,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,50,United-States,<=50K
31,Private,99928,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
58,State-gov,107833,Doctorate,16,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,>50K
38,Private,155222,Some-college,10,Divorced,Machine-op-inspct,Own-child,Black,Male,0,0,28,United-States,<=50K
24,Private,155232,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,35,United-States,<=50K
41,Local-gov,504951,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,35,United-States,<=50K
47,Private,119506,Some-college,10,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,39,United-States,<=50K
41,Federal-gov,128884,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,20,United-States,<=50K
23,Private,191002,Some-college,3,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,35,Mexico,<=50K
36,Private,98077,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
40,Federal-gov,56795,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,13550,0,55,United-States,>50K
35,Private,136841,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,7298,0,35,United-States,<=50K
24,Self-emp-not-inc,31365,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
26,Private,397317,Masters,14,Never-married,Prof-specialty,Unmarried,White,Male,0,1876,40,United-States,<=50K
19,?,166666,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,35,Italy,<=50K
51,Private,243988,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,43,United-States,>50K
42,Local-gov,254817,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,1340,40,United-States,<=50K
37,State-gov,48211,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
18,Private,140164,11th,7,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,127315,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Male,7298,0,31,United-States,<=50K
35,Private,35520,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,51,United-States,<=50K
58,Self-emp-inc,210563,HS-grad,9,Married-civ-spouse,Sales,Unmarried,White,Male,15024,0,35,United-States,>50K
17,Private,65368,11th,7,Separated,Sales,Own-child,White,Male,0,0,12,United-States,<=50K
44,Local-gov,156889,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,Black,Male,0,0,35,United-States,<=50K
37,Private,199720,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
35,Private,153790,Some-college,10,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
60,Private,85566,HS-grad,9,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K
54,Private,123959,HS-grad,4,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,35,United-States,>50K
37,Private,634226,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,51,United-States,>50K
50,Private,313321,Assoc-acdm,12,Married-civ-spouse,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,177599,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,43,Poland,<=50K
45,Private,107744,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,0,0,47,United-States,<=50K
25,Private,239322,10th,6,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
31,Private,191291,Some-college,10,Never-married,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K
64,?,182615,1st-4th,2,Divorced,?,Not-in-family,White,Male,0,0,35,United-States,<=50K
90,Private,50197,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,2206,35,United-States,<=50K
54,Private,172256,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,17,United-States,<=50K
53,Local-gov,140359,Preschool,1,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,35,United-States,<=50K
18,Private,243313,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
60,?,24215,10th,6,Married-civ-spouse,?,Own-child,Amer-Indian-Eskimo,Female,0,0,10,United-States,<=50K
66,Private,163455,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,1173,0,43,United-States,<=50K
75,Private,314209,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Male,0,0,20,Columbia,<=50K
65,Private,176796,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,513660,11th,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,3674,0,35,United-States,<=50K
41,Private,130408,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,Black,Male,0,0,38,United-States,<=50K
25,Private,155433,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,36,United-States,<=50K
33,Private,110978,Some-college,10,Divorced,Craft-repair,Not-in-family,Other,Male,0,0,40,United-States,<=50K
28,Private,76371,HS-grad,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,47,United-States,>50K
59,State-gov,253296,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
40,State-gov,170525,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
41,Private,175509,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,43,Iran,>50K
38,Local-gov,113703,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,United-States,>50K
23,Private,114158,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,35,United-States,<=50K
40,Private,335533,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K
41,Self-emp-not-inc,196001,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
24,State-gov,257364,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States,<=50K
20,?,117898,Some-college,10,Never-married,?,Own-child,White,Male,0,0,17,United-States,<=50K
