age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
37,?,125933,Assoc-voc,14,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,40,Iran,<=50K
43,Self-emp-not-inc,55861,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,<=50K
27,Private,160472,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,34,United-States,<=50K
20,Private,33678,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,18,United-States,<=50K
49,Private,79827,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
59,Self-emp-inc,66473,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
27,Private,223752,Bachelors,10,Never-married,Sales,Unmarried,White,Male,0,0,38,United-States,<=50K
19,Private,314310,Some-college,10,Never-married,Exec-managerial,Wife,White,Male,0,0,29,Mexico,<=50K
45,Private,196584,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,974,40,United-States,<=50K
67,Private,104663,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,<=50K
30,Private,181920,HS-grad,8,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,29,United-States,<=50K
21,Private,171589,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,<=50K
36,Private,107164,HS-grad,8,Widowed,Sales,Unmarried,White,Male,0,0,24,United-States,<=50K
62,Private,176998,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2163,38,United-States,<=50K
43,?,170871,Some-college,10,Divorced,Craft-repair,Wife,White,Male,0,0,38,United-States,<=50K
47,Local-gov,182100,Some-college,10,Never-married,Adm-clerical,Husband,White,Female,0,0,37,United-States,<=50K
34,Private,192443,Assoc-voc,8,Never-married,Craft-repair,Not-in-family,White,Female,0,0,38,United-States,<=50K
33,Private,160362,Bachelors,13,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,38,Philippines,<=50K
21,Private,290306,HS-grad,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,34,United-States,<=50K
52,?,252903,HS-grad,8,Divorced,?,Not-in-family,White,Male,0,0,45,United-States,<=50K
48,Private,183342,Bachelors,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
23,Private,206541,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,<=50K
68,Self-emp-not-inc,467579,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,1844,2,United-States,<=50K
29,Private,186916,HS-grad,8,Divorced,Craft-repair,Husband,White,Male,0,0,56,United-States,<=50K
42,Private,219591,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,47,United-States,<=50K
65,Private,36327,Bachelors,2,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,18,United-States,<=50K
25,Private,243190,Bachelors,8,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,38,United-States,<=50K
44,Self-emp-inc,78383,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,38,United-States,<=50K
28,Private,88368,HS-grad,8,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,38,England,<=50K
45,Self-emp-not-inc,201080,Bachelors,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,200515,Some-college,10,Never-married,Prof-specialty,Wife,White,Female,0,0,38,Mexico,<=50K
39,Federal-gov,226013,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,State-gov,102442,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,<=50K
18,Private,24763,HS-grad,7,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,15,United-States,<=50K
64,Local-gov,54052,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,18,United-States,<=50K
27,Private,123211,HS-grad,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2001,38,United-States,<=50K
28,State-gov,171564,HS-grad,8,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,<=50K
51,Private,94754,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1628,40,United-States,<=50K
27,Private,410216,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,47,United-States,<=50K
26,State-gov,149624,10th,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,244054,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Female,0,0,25,United-States,<=50K
21,Private,310396,Some-college,8,Never-married,Craft-repair,Husband,Black,Male,0,0,38,United-States,<=50K
34,Private,459189,HS-grad,8,Married-civ-spouse,Exec-managerial,Wife,Black,Male,0,0,38,United-States,<=50K
18,Private,179981,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,<=50K
33,Private,35824,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,United-States,<=50K
44,Local-gov,181344,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,38,United-States,<=50K
43,Private,114158,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,United-States,<=50K
30,Private,594187,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,0,0,43,United-States,<=50K
39,Private,286370,7th-8th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
36,Federal-gov,29054,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States,<=50K
34,Private,300404,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,38,United-States,<=50K
41,Self-emp-not-inc,141637,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K
52,Private,133694,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,47,United-States,<=50K
30,Private,99928,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,47,United-States,<=50K
58,State-gov,109567,HS-grad,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
38,Private,153312,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,0,0,27,United-States,<=50K
24,Private,156996,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K
41,Local-gov,511668,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,38,United-States,<=50K
47,Private,119570,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States,<=50K
41,Federal-gov,128392,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,24,United-States,<=50K
23,Private,191834,HS-grad,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,<=50K
36,Private,99385,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
39,Private,56795,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,3674,0,55,United-States,<=50K
34,Private,138992,Some-college,14,Never-married,Prof-specialty,Other-relative,White,Male,2329,0,40,United-States,<=50K
24,Self-emp-not-inc,32016,HS-grad,8,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
26,Private,384508,Masters,14,Never-married,Prof-specialty,Husband,White,Female,0,1844,38,United-States,<=50K
19,Private,167735,Assoc-voc,8,Married-civ-spouse,?,Not-in-family,White,Male,0,0,38,Italy,<=50K
51,Private,259323,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
42,Local-gov,244974,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1258,38,United-States,<=50K
37,State-gov,46281,HS-grad,8,Divorced,Craft-repair,Husband,White,Male,0,0,34,United-States,<=50K
18,Private,138692,11th,7,Married-civ-spouse,Sales,Husband,White,Female,0,0,38,United-States,<=50K
35,Private,128757,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,2329,0,36,United-States,<=50K
35,Private,34987,Some-college,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,56,United-States,<=50K
58,Private,210563,HS-grad,8,Divorced,Sales,Husband,White,Female,4386,0,35,United-States,<=50K
17,Private,65372,HS-grad,7,Never-married,Sales,Husband,White,Female,0,0,10,United-States,<=50K
44,Local-gov,158813,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,38,United-States,<=50K
36,Private,208358,HS-grad,8,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,151990,Some-college,10,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,38,United-States,<=50K
58,Private,85812,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K
54,Self-emp-inc,125417,7th-8th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,635913,Some-college,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,60,United-States,<=50K
49,Private,310774,Assoc-acdm,12,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K
38,Private,178312,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,Poland,<=50K
45,Private,108438,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,51,United-States,<=50K
25,Private,245062,Some-college,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
30,Private,192258,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
62,Private,183284,Bachelors,2,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
90,Private,50837,HS-grad,8,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,0,2206,38,United-States,<=50K
53,Private,173243,Assoc-voc,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,18,United-States,<=50K
52,Local-gov,138847,10th,1,Divorced,Machine-op-inspct,Husband,White,Female,0,0,34,United-States,<=50K
18,Private,234854,HS-grad,8,Married-civ-spouse,Sales,Own-child,White,Male,0,0,38,United-States,<=50K
58,?,23686,Some-college,6,Married-civ-spouse,?,Wife,Amer-Indian-Eskimo,Female,0,0,9,United-States,<=50K
64,Self-emp-not-inc,164790,HS-grad,8,Married-civ-spouse,Tech-support,Husband,White,Male,1409,0,47,United-States,<=50K
72,Private,311409,Assoc-voc,11,Divorced,Prof-specialty,Husband,White,Male,0,0,18,United-States,<=50K
63,Private,173542,Some-college,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,United-States,<=50K
35,Private,532845,Bachelors,7,Never-married,Craft-repair,Unmarried,Black,Male,3674,0,38,United-States,<=50K
41,Private,128143,HS-grad,8,Married-civ-spouse,Sales,Wife,Black,Female,0,0,37,United-States,<=50K
25,Private,157217,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,110238,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Female,0,0,38,United-States,<=50K
26,Private,74501,HS-grad,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,<=50K
57,State-gov,261929,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,United-States,<=50K
39,State-gov,167711,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,37,United-States,<=50K
41,Private,180138,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
