age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
38,Private,27184,11th,7,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,42,United-States,<=50K
43,Self-emp-not-inc,292175,Masters,14,Divorced,Exec-managerial,Other-relative,White,Male,0,0,45,United-States,>50K
40,Private,187332,Doctorate,16,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,50,United-States,<=50K
54,Private,302146,HS-grad,9,Separated,Other-service,Unmarried,Black,Male,0,0,20,United-States,<=50K
35,Federal-gov,76344,9th,5,Married-civ-spouse,Prof-specialty,Own-child,Black,Male,0,0,34,United-States,<=50K
43,Private,115834,11th,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,1977,34,United-States,<=50K
59,Private,109015,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
56,Local-gov,205555,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,34,United-States,>50K
19,Private,163708,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,34,United-States,<=50K
54,?,175083,Some-college,10,Divorced,?,Not-in-family,Asian-Pac-Islander,Male,0,0,50,South,>50K
39,Private,348099,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,67,United-States,<=50K
49,Private,187221,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Male,0,0,34,United-States,<=50K
23,Local-gov,184723,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,White,Male,0,0,44,United-States,<=50K
20,Private,248254,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,37,United-States,<=50K
45,Private,365050,Bachelors,13,Divorced,Other-service,Own-child,White,Male,0,1092,34,United-States,<=50K
30,Federal-gov,59944,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,34,United-States,<=50K
22,State-gov,290964,Some-college,10,Married-civ-spouse,Other-service,Other-relative,Black,Male,0,0,13,United-States,<=50K
48,Private,227203,11th,7,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,34,Puerto-Rico,<=50K
21,Private,190057,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,34,United-States,<=50K
19,Private,544091,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,25,United-States,<=50K
31,Private,84154,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Male,0,0,32,?,>50K
48,Private,247731,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,0,0,34,United-States,<=50K
31,Private,481096,Bachelors,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,36,United-States,<=50K
53,Self-emp-not-inc,87569,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,34,United-States,<=50K
24,Private,167987,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,42,United-States,<=50K
49,Private,94638,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,270572,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,29,United-States,<=50K
57,Federal-gov,318921,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,34,United-States,>50K
53,Private,141483,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,32,United-States,<=50K
44,Private,128354,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,State-gov,99373,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,34,United-States,<=50K
29,Private,253752,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,36,United-States,<=50K
25,Private,32275,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Male,0,0,40,United-States,<=50K
18,Private,226956,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,30,?,<=50K
47,Private,51835,Prof-school,15,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,1902,60,United-States,>50K
50,Federal-gov,235829,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,46,United-States,<=50K
47,Private,107910,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
43,Private,222646,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,34,United-States,>50K
46,Private,205343,5th-6th,3,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,34,Mexico,<=50K
35,Private,55890,Assoc-voc,11,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,34,Puerto-Rico,<=50K
41,Private,143828,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,182504,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,4934,0,34,United-States,<=50K
30,Private,59496,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,White,Male,2387,0,34,United-States,<=50K
32,?,274746,7th-8th,4,Married-spouse-absent,?,Not-in-family,White,Male,0,0,34,?,<=50K
48,Private,146154,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,34,United-States,<=50K
42,Private,115326,Doctorate,16,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,<=50K
29,Private,103474,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,49,United-States,<=50K
36,Private,151023,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,34,United-States,<=50K
28,Private,183175,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,169846,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
49,Self-emp-not-inc,185551,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States,>50K
25,?,193090,Some-college,10,Never-married,?,Own-child,White,Male,0,0,34,United-States,<=50K
19,Private,99357,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,27,United-States,<=50K
31,Private,309974,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
29,Private,157942,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,59,United-States,<=50K
23,Private,201454,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,34,United-States,<=50K
79,Private,123092,Some-college,10,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,17,United-States,<=50K
27,Private,203258,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,34,United-States,<=50K
40,Private,30290,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,34,United-States,<=50K
67,?,202117,10th,6,Never-married,?,Not-in-family,White,Male,0,0,2,United-States,<=50K
18,Private,309634,11th,7,Never-married,Other-service,Not-in-family,White,Male,0,0,22,United-States,<=50K
31,Local-gov,124076,7th-8th,4,Never-married,Sales,Unmarried,White,Male,0,0,34,United-States,<=50K
18,Private,422013,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
52,Private,257874,Bachelors,13,Separated,Other-service,Not-in-family,White,Male,0,0,34,Cuba,<=50K
46,Private,51618,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
59,Private,155233,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,343591,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,14084,0,40,United-States,>50K
53,Private,346253,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
49,Local-gov,251063,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,34,United-States,>50K
33,Private,194360,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,42,United-States,<=50K
30,Private,53123,9th,5,Never-married,Sales,Not-in-family,White,Male,0,0,34,United-States,<=50K
43,Federal-gov,410867,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
57,Private,234474,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,34,United-States,<=50K
37,Private,286730,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,212563,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,25,United-States,<=50K
30,Private,117747,HS-grad,9,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Male,0,1573,35,?,<=50K
34,Local-gov,212640,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,34,United-States,<=50K
29,Local-gov,114158,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,<=50K
48,Self-emp-not-inc,185132,Doctorate,16,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,1876,50,United-States,<=50K
37,Private,194864,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,171095,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,England,<=50K
32,Federal-gov,233955,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,34,United-States,<=50K
76,Private,122322,Masters,14,Married-spouse-absent,Prof-specialty,Own-child,White,Male,0,0,34,United-States,>50K
44,Private,191025,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Male,15024,0,50,United-States,>50K
47,Self-emp-not-inc,149116,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
20,Private,188300,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,101283,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,34,United-States,<=50K
32,Self-emp-inc,297335,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,7688,0,34,United-States,<=50K
17,Private,304873,10th,6,Divorced,?,Own-child,White,Male,34095,0,32,United-States,<=50K
30,Private,188280,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,34,United-States,<=50K
31,Private,189265,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,123084,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,34,United-States,<=50K
24,Private,406955,Bachelors,13,Never-married,Sales,Other-relative,White,Male,0,0,34,United-States,<=50K
38,Private,64860,Prof-school,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,34,United-States,<=50K
56,Private,316119,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,1848,42,Canada,<=50K
28,Private,377869,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Male,4064,0,25,United-States,<=50K
36,Private,102864,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,94392,9th,5,Never-married,Tech-support,Not-in-family,White,Male,0,0,42,United-States,<=50K
56,Private,282622,Some-college,10,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,42,United-States,<=50K
49,Local-gov,190330,Assoc-voc,11,Married-civ-spouse,Sales,Own-child,Black,Male,0,0,34,United-States,<=50K
55,Private,231912,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,47,United-States,<=50K
22,Private,100587,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,34,United-States,<=50K
21,Private,199915,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,117549,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,50,United-States,<=50K
30,Private,76855,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,34,Germany,<=50K
29,State-gov,250585,HS-grad,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,42,United-States,<=50K
19,Private,281221,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,29,United-States,<=50K
47,Private,287828,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
20,Private,111697,Some-college,10,Never-married,?,Own-child,White,Male,0,1719,28,United-States,<=50K
31,Private,113203,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,34,United-States,>50K
35,?,127809,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,0,34,United-States,<=50K
39,Private,346975,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,34,United-States,<=50K
28,Private,69491,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
24,Private,43323,HS-grad,9,Divorced,Other-service,Other-relative,White,Male,0,1762,40,United-States,<=50K
38,Private,119359,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,4386,0,29,United-States,<=50K
37,Private,237229,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,42,United-States,<=50K
46,Private,146195,Assoc-acdm,12,Divorced,Tech-support,Unmarried,Black,Male,0,0,36,United-States,<=50K
38,Federal-gov,124111,Masters,14,Never-married,Prof-specialty,Other-relative,White,Male,0,0,34,Iran,<=50K
43,Private,56651,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
27,Private,163127,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K
20,Private,33124,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,17,United-States,<=50K
49,Private,81853,Some-college,10,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,34,United-States,<=50K
61,Private,65743,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,34,United-States,<=50K
27,Private,232782,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,296999,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
45,Private,196584,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,1564,40,United-States,>50K
70,Private,103260,Some-college,10,Never-married,Tech-support,Other-relative,White,Male,0,0,34,United-States,<=50K
31,Private,185814,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,30,United-States,<=50K
22,Private,170263,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K
36,Private,108293,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,24,United-States,<=50K
64,Private,175796,11th,7,Divorced,?,Other-relative,White,Male,0,2179,34,United-States,<=50K
43,Private,174662,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Local-gov,186009,7th-8th,10,Divorced,Craft-repair,Own-child,White,Male,0,0,38,Mexico,<=50K
34,Private,198183,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,163003,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
21,Private,276249,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,29,United-States,<=50K
52,?,236436,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,0,38,United-States,<=50K
48,Private,182191,HS-grad,9,Separated,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
23,Private,203642,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,34,United-States,<=50K
71,Private,466458,Some-college,10,Separated,Sales,Unmarried,Black,Male,0,1740,2,United-States,<=50K
29,Private,185520,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K
42,Private,214702,Bachelors,13,Separated,Other-service,Other-relative,Black,Male,0,0,42,United-States,<=50K
68,?,38317,1st-4th,2,Never-married,?,Not-in-family,White,Male,0,0,20,United-States,<=50K
25,Private,252752,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
44,Self-emp-inc,78374,Masters,14,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
28,Private,88419,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,193344,Masters,14,Never-married,Sales,Own-child,White,Male,0,0,34,United-States,>50K
36,Private,207157,HS-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,Mexico,<=50K
39,Federal-gov,220101,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,<=50K
46,State-gov,100579,Masters,14,Widowed,Protective-serv,Unmarried,White,Male,0,0,34,United-States,<=50K
18,Private,24562,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,13,United-States,<=50K
66,Local-gov,54826,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
27,Private,123335,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,1902,34,United-States,<=50K
28,State-gov,170230,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,34,United-States,<=50K
51,Private,95047,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Male,0,1887,34,United-States,<=50K
27,Private,404573,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,42,United-States,<=50K
28,State-gov,146110,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,34,United-States,<=50K
27,Private,253814,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,25,United-States,<=50K
21,Private,292592,HS-grad,9,Never-married,?,Own-child,Black,Male,0,0,34,United-States,<=50K
34,Private,454989,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,34,United-States,<=50K
18,Private,178416,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
33,Private,36885,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,56,United-States,<=50K
44,Local-gov,175942,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,32,United-States,>50K
43,Private,114580,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,628797,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,38,United-States,<=50K
40,Private,267843,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,34,Mexico,<=50K
37,Federal-gov,27433,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
34,Private,283602,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,34,United-States,<=50K
41,Self-emp-not-inc,143129,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,135105,Bachelors,13,Divorced,?,Not-in-family,White,Male,0,0,50,United-States,<=50K
31,Private,99928,Masters,14,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,<=50K
58,State-gov,107620,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States,>50K
38,Private,155222,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,28,United-States,<=50K
24,Private,154779,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,34,United-States,<=50K
41,Local-gov,502837,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,34,United-States,<=50K
47,Private,119344,Some-college,10,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,38,United-States,<=50K
41,Federal-gov,128714,Bachelors,13,Never-married,Tech-support,Unmarried,White,Male,0,0,20,United-States,<=50K
23,Private,190368,HS-grad,3,Divorced,Transport-moving,Other-relative,White,Male,0,0,34,Mexico,<=50K
36,Private,97939,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,34,United-States,<=50K
40,Federal-gov,56795,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,13550,0,55,United-States,>50K
35,Private,136448,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,7298,0,34,United-States,>50K
24,Self-emp-not-inc,31195,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,34,United-States,<=50K
26,Private,397317,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,1876,40,United-States,<=50K
19,?,166153,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,34,Italy,<=50K
51,Private,242713,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,42,United-States,<=50K
42,Local-gov,254817,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,1340,40,United-States,<=50K
37,State-gov,48211,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
18,Private,140164,11th,7,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,127185,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Male,7298,0,30,United-States,>50K
35,Private,35424,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
58,Self-emp-inc,210563,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,15024,0,35,United-States,>50K
17,Private,65368,11th,7,Married-civ-spouse,Sales,Own-child,White,Male,0,0,12,United-States,<=50K
44,Local-gov,156580,HS-grad,9,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,34,United-States,<=50K
37,Private,198996,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,34,United-States,<=50K
35,Private,153790,Some-college,10,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
60,Private,85548,11th,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,34,United-States,<=50K
54,Private,123773,7th-8th,4,Never-married,Prof-specialty,Own-child,White,Male,0,0,34,United-States,<=50K
37,Private,634226,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,50,United-States,<=50K
50,Private,313321,HS-grad,12,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,177087,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,42,Poland,<=50K
45,Private,107479,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Male,0,0,46,United-States,<=50K
25,Private,237903,1st-4th,6,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,34,United-States,<=50K
31,Private,190621,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,34,United-States,<=50K
64,?,182162,HS-grad,2,Divorced,?,Not-in-family,White,Male,0,0,34,United-States,<=50K
90,Private,50103,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,2206,34,United-States,<=50K
54,Private,171637,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Black,Male,0,0,17,United-States,<=50K
53,Local-gov,140359,Preschool,1,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K
18,Private,243313,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
60,State-gov,24215,10th,6,Never-married,?,Own-child,Amer-Indian-Eskimo,Male,0,0,10,United-States,<=50K
66,Self-emp-not-inc,163057,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,1173,0,42,United-States,<=50K
75,Private,314209,Masters,11,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,20,Columbia,<=50K
65,Private,176796,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,512103,11th,7,Separated,Adm-clerical,Not-in-family,Black,Male,3674,0,34,United-States,<=50K
41,Private,130408,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,Black,Male,0,0,38,United-States,<=50K
25,Private,154949,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
33,Private,110978,Some-college,10,Divorced,Craft-repair,Other-relative,Other,Male,0,0,40,United-States,<=50K
28,Private,76344,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,46,United-States,>50K
59,State-gov,251508,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,34,United-States,<=50K
40,State-gov,170525,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,<=50K
41,Private,175034,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,Iran,>50K
38,Local-gov,113550,Masters,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,59,United-States,>50K
23,Private,114032,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,34,United-States,<=50K
40,Private,334221,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Male,0,0,34,United-States,<=50K
41,Self-emp-not-inc,196001,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
24,State-gov,255849,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,<=50K
20,?,117791,Some-college,10,Never-married,?,Own-child,White,Male,0,0,17,United-States,<=50K
38,Private,174533,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,1719,34,United-States,<=50K
